from,to,interaction_type,n_references,curation_effort,is_stimulation,consensus_stimulation,is_inhibition,consensus_inhibition,is_directed,consensus_direction,PMDI_interaction
YY1,IL6,transcriptional,1,1,1,1,0,0,1,1,26618242
YY1,IMP4,transcriptional,0,0,0,0,0,0,1,0,
YY1,ING4,transcriptional,0,0,0,0,0,0,1,0,
YY1,INO80,transcriptional,3,3,1,1,0,0,1,1,17721549
YY1,INO80B,transcriptional,0,0,0,0,0,0,1,0,
YY1,IP6K2,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,IPO11,transcriptional,0,0,0,0,0,0,1,0,
YY1,IPO8,transcriptional,0,0,0,0,0,0,1,0,
YY1,IPPK,transcriptional,0,0,0,0,0,0,1,0,
YY1,IRAK1,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,IRF2,transcriptional,0,0,0,0,0,0,1,0,
YY1,IRF2BPL,transcriptional,1,1,0,0,1,1,1,1,22209758
YY1,IRF7,transcriptional,3,3,1,1,0,0,1,1,22065573
YY1,IRX4,transcriptional,0,0,0,0,0,0,1,0,
YY1,ISCU,transcriptional,0,0,0,0,0,0,1,0,
YY1,ISM2,transcriptional,0,0,0,0,0,0,1,0,
YY1,ITGA3,transcriptional,1,1,1,1,0,0,1,1,16878156
YY1,ITGAL,transcriptional,0,0,0,0,0,0,1,0,
YY1,ITGAX,transcriptional,0,0,0,0,0,0,1,0,
YY1,ITGB1,transcriptional,1,1,1,1,0,0,1,1,16878156
YY1,ITGB1BP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,ITIH2,transcriptional,0,0,0,0,0,0,1,0,
YY1,IVL,transcriptional,4,4,0,0,1,1,1,1,15586248;8550612
YY1,JAK2,transcriptional,1,1,0,0,1,1,1,1,22801367
YY1,JMJD6,transcriptional,0,0,0,0,0,0,1,0,
YY1,JUN,post_translational,0,0,0,0,1,1,1,1,
YY1,KAT6A,transcriptional,0,0,0,0,1,1,1,1,
YY1,KAT7,transcriptional,0,0,0,0,0,0,1,0,
YY1,KATNAL1,transcriptional,0,0,0,0,0,0,1,0,
YY1,KCNJ6,transcriptional,0,0,0,0,0,0,1,0,
YY1,KDM2A,transcriptional,0,0,0,0,0,0,1,0,
YY1,KDM6A,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,KHDC4,transcriptional,0,0,0,0,0,0,1,0,
YY1,KIAA0319L,transcriptional,0,0,0,0,0,0,1,0,
YY1,KIAA1143,transcriptional,0,0,0,0,0,0,1,0,
YY1,KIF14,transcriptional,1,1,1,1,0,0,1,1,24626475
YY1,KIF15,transcriptional,0,0,0,0,0,0,1,0,
YY1,KIR3DL1,transcriptional,3,3,1,1,0,0,1,1,23328843
YY1,KISS1,transcriptional,1,1,0,0,1,1,1,1,21672609
YY1,KLK3,transcriptional,1,1,1,1,0,0,1,1,19668226
YY1,KMT2E,transcriptional,0,0,0,0,0,0,1,0,
YY1,KNL1,transcriptional,0,0,0,0,0,0,1,0,
YY1,KNSTRN,transcriptional,0,0,0,0,0,0,1,0,
YY1,KPTN,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT1,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT13,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT14,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT15,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT16,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT19,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT31,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT5,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT6A,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT6C,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT75,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRT80,transcriptional,0,0,0,0,0,0,1,0,
YY1,KRTDAP,transcriptional,0,0,0,0,0,0,1,0,
YY1,KYAT1,transcriptional,0,0,0,0,0,0,1,0,
YY1,LAD1,transcriptional,0,0,0,0,0,0,1,0,
YY1,LAMA1,transcriptional,1,1,1,1,0,0,1,1,12519763
YY1,LAMA3,transcriptional,0,0,0,0,0,0,1,0,
YY1,LARS2,transcriptional,0,0,0,0,0,0,1,0,
YY1,LBH,transcriptional,0,0,0,0,0,0,1,0,
YY1,LDLR,transcriptional,5,5,0,0,1,1,1,1,10224053;10318878
YY1,LEF1,transcriptional,1,1,0,0,1,1,1,1,20525792
YY1,LEMD2,transcriptional,0,0,0,0,0,0,1,0,
YY1,LNPK,transcriptional,0,0,0,0,0,0,1,0,
YY1,LORICRIN,transcriptional,1,1,0,0,1,1,1,1,15610523
YY1,LRG1,transcriptional,0,0,0,0,0,0,1,0,
YY1,LRIG2,transcriptional,3,3,1,1,0,0,1,1,22721266
YY1,LRPPRC,transcriptional,0,0,0,0,0,0,1,0,
YY1,LRRC32,transcriptional,0,0,0,0,0,0,1,0,
YY1,LRRC41,transcriptional,0,0,0,0,0,0,1,0,
YY1,LRRC70,transcriptional,0,0,0,0,0,0,1,0,
YY1,LRRC8A,transcriptional,0,0,0,0,0,0,1,0,
YY1,LRSAM1,transcriptional,0,0,0,0,0,0,1,0,
YY1,LSR,transcriptional,0,0,0,0,0,0,1,0,
YY1,LSS,transcriptional,4,4,1,1,0,0,1,1,17925399
YY1,LTB,transcriptional,1,1,1,1,0,0,1,1,21248773
YY1,LUC7L3,transcriptional,0,0,0,0,0,0,1,0,
YY1,LY86,transcriptional,0,0,0,0,0,0,1,0,
YY1,LYZ,transcriptional,1,1,1,1,0,0,1,1,19002874
YY1,MANF,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,MAP1LC3B,transcriptional,0,0,0,0,0,0,1,0,
YY1,MAP3K4,transcriptional,0,0,0,0,0,0,1,0,
YY1,MAT1A,transcriptional,0,0,0,0,0,0,1,0,
YY1,MAT2A,transcriptional,1,1,0,0,1,1,1,1,21406062
YY1,MBD1,transcriptional,0,0,0,0,0,0,1,0,
YY1,MCM5,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,MCMBP,transcriptional,0,0,0,0,0,0,1,0,
YY1,MED25,transcriptional,0,0,0,0,0,0,1,0,
YY1,METAP1D,transcriptional,0,0,0,0,0,0,1,0,
YY1,METTL23,transcriptional,0,0,0,0,0,0,1,0,
YY1,METTL25,transcriptional,0,0,0,0,0,0,1,0,
YY1,METTL3,transcriptional,0,0,0,0,0,0,1,0,
YY1,MFN1,transcriptional,0,0,0,0,0,0,1,0,
YY1,MFSD13A,transcriptional,0,0,0,0,0,0,1,0,
YY1,MICU2,transcriptional,0,0,0,0,1,1,1,1,
YY1,MIGA1,transcriptional,0,0,0,0,0,0,1,0,
YY1,MIX23,transcriptional,0,0,0,0,0,0,1,0,
YY1,MKKS,transcriptional,0,0,0,0,0,0,1,0,
YY1,MKLN1,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,MLH1,transcriptional,0,0,0,0,0,0,1,0,
YY1,MLPH,transcriptional,0,0,0,0,0,0,1,0,
YY1,MMD,transcriptional,0,0,0,0,0,0,1,0,
YY1,MMP9,transcriptional,1,1,0,0,1,1,1,1,18940814
YY1,MMRN2,transcriptional,0,0,0,0,0,0,1,0,
YY1,MORN4,transcriptional,0,0,0,0,0,0,1,0,
YY1,MPC2,transcriptional,0,0,0,0,0,0,1,0,
YY1,MPDU1,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRGPRF,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRM3,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPL11,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPL32,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPL36,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPL40,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPL46,transcriptional,3,3,1,1,0,0,1,1,22951020
YY1,MRPL47,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPL52,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPS10,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,MRPS11,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPS14,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPS15,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPS18B,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,MRPS24,transcriptional,3,3,1,1,0,0,1,1,22951020
YY1,MRPS27,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPS35,transcriptional,0,0,0,0,0,0,1,0,
YY1,MRPS7,transcriptional,0,0,0,0,0,0,1,0,
YY1,MSC,transcriptional,0,0,0,0,0,0,1,0,
YY1,MSX2,transcriptional,1,1,1,1,0,0,1,1,11861914
YY1,MT-ATP6,transcriptional,1,1,1,1,0,0,1,1,9840809
YY1,MTX1,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,MUC1,transcriptional,2,2,1,1,0,0,1,1,12388348;15015602
YY1,MUC4,transcriptional,3,3,0,0,1,1,1,1,23813057
YY1,MYC,post_translational;transcriptional,25,25,1,1,1,1,1,1,10528225;10713181;15805285;16314465;16878156;17287852;17434929;18490439;18542060;19219071;19279113;2191300;8266081;9797456
YY1,MYEOV,transcriptional,0,0,0,0,0,0,1,0,
YY1,MYH13,transcriptional,3,3,0,0,1,1,1,1,12754214;15367688;15567155
YY1,MYH14,transcriptional,0,0,0,0,0,0,1,0,
YY1,MYH4,transcriptional,1,1,0,0,1,1,1,1,17438126
YY1,MYH6,transcriptional,3,3,0,0,1,1,1,1,12754214;15367688;15567155
YY1,MYL11,transcriptional,0,0,0,0,0,0,1,0,
YY1,MYL2,transcriptional,0,0,0,0,0,0,1,0,
YY1,MYO3B,transcriptional,0,0,0,0,0,0,1,0,
YY1,MYO7A,transcriptional,0,0,0,0,0,0,1,0,
YY1,NAGPA,transcriptional,0,0,0,0,0,0,1,0,
YY1,NAPEPLD,transcriptional,0,0,0,0,0,0,1,0,
YY1,NAPSA,transcriptional,0,0,0,0,0,0,1,0,
YY1,NARS1,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,NAT1,transcriptional,3,3,1,1,0,0,1,1,12946272
YY1,NCDN,transcriptional,0,0,0,0,0,0,1,0,
YY1,NCL,transcriptional,0,0,0,0,0,0,1,0,
YY1,NCOA3,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDRG3,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDUFA13,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDUFA9,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDUFAF8,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDUFB5,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDUFS2,transcriptional,0,0,0,0,0,0,1,0,
YY1,NDUFS8,transcriptional,3,3,1,1,0,0,1,1,11955626
YY1,NEB,transcriptional,0,0,0,0,0,0,1,0,
YY1,NECAP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,NEK6,transcriptional,0,0,0,0,0,0,1,0,
YY1,NELFA,transcriptional,0,0,0,0,0,0,1,0,
YY1,NF1,transcriptional,3,3,1,1,0,0,1,1,15763658
YY1,NFKBIB,transcriptional,0,0,0,0,0,0,1,0,
YY1,NIBAN3,transcriptional,0,0,0,0,0,0,1,0,
YY1,NKIRAS2,transcriptional,0,0,0,0,0,0,1,0,
YY1,NKX2-5,transcriptional,1,1,1,1,0,0,1,1,23307821
YY1,NMU,transcriptional,0,0,0,0,0,0,1,0,
YY1,NOD2,transcriptional,0,0,0,0,0,0,1,0,
YY1,NOM1,transcriptional,0,0,0,0,0,0,1,0,
YY1,NOP53,transcriptional,0,0,0,0,0,0,1,0,
YY1,NOS2,transcriptional,4,4,0,0,1,1,1,1,19402223;20430007
YY1,NOTCH1,post_translational,7,7,0,0,1,1,1,1,12913000;16713569
YY1,NOTUM,transcriptional,0,0,0,0,0,0,1,0,
YY1,NPIPA1,transcriptional,0,0,0,0,0,0,1,0,
YY1,NPM1,transcriptional,2,2,0,0,1,1,1,1,16170350;9092633
YY1,NPNT,transcriptional,0,0,0,0,0,0,1,0,
YY1,NPPB,transcriptional,2,2,1,1,0,0,1,1,11279028;19139378
YY1,NR0B2,transcriptional,0,0,0,0,0,0,1,0,
YY1,NR1H3,transcriptional,1,1,0,0,0,0,1,0,22951020
YY1,NR1H4,transcriptional,1,1,0,0,1,1,1,1,23348961
YY1,NR3C1,transcriptional,3,3,1,1,0,0,1,1,10030686;12039077
YY1,NR5A1,transcriptional,0,0,0,0,0,0,1,0,
YY1,NRF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,NTF3,transcriptional,0,0,0,0,0,0,1,0,
YY1,NUDCD3,transcriptional,0,0,0,0,0,0,1,0,
YY1,NUP35,transcriptional,0,0,0,0,0,0,1,0,
YY1,OAZ1,transcriptional,0,0,0,0,0,0,1,0,
YY1,OCLN,transcriptional,1,1,1,1,0,0,1,1,19437620
YY1,ODAD3,transcriptional,0,0,0,0,0,0,1,0,
YY1,ODAM,transcriptional,0,0,0,0,0,0,1,0,
YY1,OPRM1,transcriptional,5,5,1,1,0,0,1,1,17990281;19164126;19765550
YY1,OPTN,transcriptional,0,0,0,0,0,0,1,0,
YY1,OSBPL11,transcriptional,0,0,0,0,0,0,1,0,
YY1,OTX2,transcriptional,1,1,1,1,0,0,1,1,17332747
YY1,OXA1L,transcriptional,0,0,0,0,0,0,1,0,
YY1,OXSR1,transcriptional,0,0,0,0,0,0,1,0,
YY1,P2RY8,transcriptional,0,0,0,0,0,0,1,0,
YY1,PAGR1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PAH,transcriptional,0,0,0,0,0,0,1,0,
YY1,PAK4,transcriptional,3,3,1,1,0,0,1,1,22951020
YY1,PALLD,transcriptional,0,0,0,0,0,0,1,0,
YY1,PARP1,transcriptional,4,4,0,0,1,1,1,1,22937159;9367892
YY1,PAX2,transcriptional,1,1,1,1,0,0,1,1,15013809
YY1,PBDC1,transcriptional,0,0,0,0,1,1,1,1,
YY1,PCED1A,transcriptional,0,0,0,0,0,0,1,0,
YY1,PCIF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PCNA,transcriptional,5,5,1,1,0,0,1,1,16099430;7479004
YY1,PDE4D,transcriptional,0,0,0,0,0,0,1,0,
YY1,PDE4DIP,transcriptional,0,0,0,0,0,0,1,0,
YY1,PDE5A,transcriptional,0,0,0,0,0,0,1,0,
YY1,PDGFRA,transcriptional,1,1,0,0,1,1,1,1,22322974
YY1,PDGFRB,transcriptional,0,0,0,0,0,0,1,0,
YY1,PDHX,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,PDIA6,transcriptional,3,3,0,0,1,1,1,1,1330541
YY1,PECAM1,transcriptional,1,1,1,1,0,0,1,1,8955189
YY1,PECR,transcriptional,0,0,0,0,0,0,1,0,
YY1,PEF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PEG3,transcriptional,5,5,1,1,0,0,1,1,18068135;18458536;19068137
YY1,PEMT,transcriptional,1,1,1,1,0,0,1,1,20150657
YY1,PEX19,transcriptional,0,0,0,0,0,0,1,0,
YY1,PGBD4,transcriptional,0,0,0,0,0,0,1,0,
YY1,PHB2,transcriptional,0,0,0,0,0,0,1,0,
YY1,PHF19,transcriptional,0,0,0,0,0,0,1,0,
YY1,PICALM,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,PIGV,transcriptional,0,0,0,0,0,0,1,0,
YY1,PIGZ,transcriptional,0,0,0,0,0,0,1,0,
YY1,PISD,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,PKP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PLA2G6,transcriptional,0,0,0,0,0,0,1,0,
YY1,PLCG2,transcriptional,0,0,0,0,0,0,1,0,
YY1,PLP1,transcriptional,4,4,1,1,0,0,1,1,11331422;21973168;23676464;24495672
YY1,PLPBP,transcriptional,0,0,0,0,0,0,1,0,
YY1,PMF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PNISR,transcriptional,0,0,0,0,0,0,1,0,
YY1,PNKP,transcriptional,0,0,0,0,0,0,1,0,
YY1,PNPLA6,transcriptional,0,0,0,0,0,0,1,0,
YY1,PNRC2,transcriptional,0,0,0,0,0,0,1,0,
YY1,POGLUT1,transcriptional,0,0,0,0,0,0,1,0,
YY1,POLR2J3,transcriptional,0,0,0,0,0,0,1,0,
YY1,POLR3D,transcriptional,0,0,0,0,0,0,1,0,
YY1,POSTN,transcriptional,3,3,0,0,1,1,1,1,21839814
YY1,POU4F3,transcriptional,1,1,1,1,0,0,1,1,21858141
YY1,PPARD,transcriptional,1,1,0,0,1,1,1,1,17973082
YY1,PPARGC1A,post_translational,0,0,1,1,0,0,1,1,
YY1,PPP1R10,transcriptional,0,0,0,0,0,0,1,0,
YY1,PPP1R12B,transcriptional,0,0,0,0,0,0,1,0,
YY1,PPP1R21,transcriptional,0,0,0,0,0,0,1,0,
YY1,PPP2R1A,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,PRDM2,post_translational;transcriptional,4,4,1,1,1,1,1,1,18488713
YY1,PRDX3,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,PREB,transcriptional,0,0,0,0,0,0,1,0,
YY1,PREPL,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRKCSH,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRKN,transcriptional,1,1,1,1,0,0,1,1,24803334
YY1,PRMT1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRODH2,transcriptional,0,0,0,0,0,0,1,0,
YY1,PROM2,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRPSAP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRR14,transcriptional,0,0,0,0,0,0,1,0,
YY1,PRR15L,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSCA,transcriptional,1,1,1,1,0,0,1,1,22536409
YY1,PSMA2,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSMB11,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSMB4,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,PSMB5,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSMB9,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSMC5,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSMD5,transcriptional,0,0,0,0,0,0,1,0,
YY1,PSMD8,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,PTBP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PTCD2,transcriptional,0,0,0,0,0,0,1,0,
YY1,PTEN,transcriptional,1,1,0,0,1,1,1,1,22700976
YY1,PTGS2,transcriptional,1,1,1,1,0,0,1,1,17220375
YY1,PTHLH,transcriptional,0,0,0,0,0,0,1,0,
YY1,PTPA,transcriptional,2,2,1,1,0,0,1,1,10585862;1078742
YY1,PTPRA,transcriptional,2,2,1,1,0,0,1,1,10585862;10787423
YY1,PTRH1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PTRHD1,transcriptional,0,0,0,0,0,0,1,0,
YY1,PTTG1,transcriptional,1,1,0,0,1,1,1,1,22209758
YY1,QKI,transcriptional,0,0,0,0,0,0,1,0,
YY1,QRSL1,transcriptional,0,0,0,0,0,0,1,0,
YY1,QTRT1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAB13,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAB3GAP1,transcriptional,3,3,1,1,0,0,1,1,22951020
YY1,RAB6A,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAB7A,transcriptional,0,0,0,0,0,0,1,0,
YY1,RACGAP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RACK1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAET1G,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAET1L,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RANBP10,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,RANBP6,transcriptional,0,0,0,0,0,0,1,0,
YY1,RASAL3,transcriptional,0,0,0,0,0,0,1,0,
YY1,RAVER1,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,RB1,post_translational;transcriptional,4,4,1,1,0,0,1,1,11118439;15966902
YY1,RBM39,transcriptional,0,0,0,0,0,0,1,0,
YY1,RBM48,transcriptional,0,0,0,0,0,0,1,0,
YY1,RBM8A,transcriptional,0,0,0,0,0,0,1,0,
YY1,RBP4,transcriptional,0,0,0,0,0,0,1,0,
YY1,RCAN1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RCC1L,transcriptional,0,0,0,0,0,0,1,0,
YY1,RCE1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RCL1,transcriptional,0,0,0,0,0,0,1,0,
YY1,REST,transcriptional,1,1,1,1,0,0,1,1,18092359
YY1,RGS16,transcriptional,1,1,0,0,1,1,1,1,18046543
YY1,RHBDL1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RIF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RNASE7,transcriptional,0,0,0,0,0,0,1,0,
YY1,RNASEH2A,transcriptional,0,0,0,0,0,0,1,0,
YY1,RND3,transcriptional,0,0,0,0,0,0,1,0,
YY1,RNF26,transcriptional,3,3,1,1,0,0,1,1,22951020
YY1,RNF40,transcriptional,3,3,1,1,0,0,1,1,22951020
YY1,RPA2,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPGRIP1L,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPL12,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPL13A,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPL23A,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPL7,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPRD2,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,RPS11,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPS27,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPS6KB2,transcriptional,0,0,0,0,0,0,1,0,
YY1,RPTOR,transcriptional,0,0,0,0,0,0,1,0,
YY1,RRM1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RSPH1,transcriptional,0,0,0,0,0,0,1,0,
YY1,RSRC2,transcriptional,0,0,0,0,0,0,1,0,
YY1,RTCB,transcriptional,1,1,1,1,0,0,1,1,21977911
YY1,RTL10,transcriptional,0,0,0,0,0,0,1,0,
YY1,RUNX3,transcriptional,0,0,0,0,0,0,1,0,
YY1,RXRB,transcriptional,0,0,0,0,0,0,1,0,
YY1,S100A13,transcriptional,0,0,0,0,0,0,1,0,
YY1,SAA1,transcriptional,1,1,0,0,1,1,1,1,8065357
YY1,SAFB2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SAP30,transcriptional,3,3,1,1,0,0,1,1,12788099
YY1,SART3,transcriptional,0,0,0,0,0,0,1,0,
YY1,SASS6,transcriptional,0,0,0,0,0,0,1,0,
YY1,SBSN,transcriptional,0,0,0,0,0,0,1,0,
YY1,SCAF8,transcriptional,0,0,0,0,0,0,1,0,
YY1,SCEL,transcriptional,0,0,0,0,0,0,1,0,
YY1,SCGB1A1,transcriptional,1,1,1,1,0,0,1,1,8887668
YY1,SCN5A,transcriptional,0,0,0,0,0,0,1,0,
YY1,SCYL3,transcriptional,0,0,0,0,0,0,1,0,
YY1,SDF4,transcriptional,0,0,0,0,0,0,1,0,
YY1,SDR42E1,transcriptional,0,0,0,0,0,0,1,0,
YY1,SEC23IP,transcriptional,0,0,0,0,0,0,1,0,
YY1,SELENOP,transcriptional,0,0,0,0,0,0,1,0,
YY1,SEMA3A,transcriptional,0,0,0,0,0,0,1,0,
YY1,SEPHS2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SEPTIN2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SEPTIN7,transcriptional,0,0,0,0,0,0,1,0,
YY1,SERPINB5,transcriptional,1,1,0,0,1,1,1,1,19002874
YY1,SERPINE1,transcriptional,1,1,0,0,1,1,1,1,12808092
YY1,SERPINE2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SERPINF1,transcriptional,0,0,0,0,0,0,1,0,
YY1,SERPINF2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SF1,transcriptional,2,2,1,1,0,0,1,1,22951020
YY1,SF3B3,transcriptional,0,0,0,0,0,0,1,0,
YY1,SFSWAP,transcriptional,0,0,0,0,0,0,1,0,
YY1,SH3BP5L,transcriptional,0,0,0,0,0,0,1,0,
YY1,SHD,transcriptional,0,0,0,0,0,0,1,0,
YY1,SHLD1,transcriptional,0,0,0,0,0,0,1,0,
YY1,SHOX,transcriptional,0,0,0,0,0,0,1,0,
YY1,SIRT2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SKAP1,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLAMF7,transcriptional,1,1,1,1,0,0,1,1,23318224
YY1,SLC16A14,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC17A5,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC1A2,transcriptional,2,2,0,0,1,1,1,1,21852380;24469401
YY1,SLC1A3,transcriptional,1,1,0,0,1,1,1,1,24469401
YY1,SLC23A2,transcriptional,1,1,1,1,0,0,1,1,21335086
YY1,SLC25A4,transcriptional,1,1,0,0,1,1,1,1,20504995
YY1,SLC25A44,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC26A3,transcriptional,3,3,1,1,0,0,1,1,17761837
YY1,SLC2A5,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC39A5,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC39A7,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC39A9,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLC46A1,transcriptional,2,2,1,1,0,0,1,1,19643086
YY1,SLC6A1,transcriptional,1,1,1,1,0,0,1,1,20237276
YY1,SLMAP,transcriptional,0,0,0,0,0,0,1,0,
YY1,SLX4IP,transcriptional,0,0,0,0,0,0,1,0,
YY1,SMAD7,transcriptional,3,3,1,1,0,0,1,1,24369345
YY1,SMG5,transcriptional,0,0,0,0,0,0,1,0,
YY1,SNAI1,transcriptional,1,1,1,1,0,0,1,1,19208738
YY1,SNAI2,transcriptional,1,1,1,1,0,0,1,1,15326190
YY1,SNCA,transcriptional,1,1,1,1,0,0,1,1,24026176
YY1,SNRPN,transcriptional,3,3,1,1,0,0,1,1,16116039
YY1,SNX20,transcriptional,0,0,0,0,0,0,1,0,
YY1,SNX27,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,SNX5,transcriptional,0,0,0,0,0,0,1,0,
YY1,SOAT2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SOD1,transcriptional,1,1,1,1,0,0,1,1,10191264
YY1,SON,transcriptional,0,0,0,0,0,0,1,0,
YY1,SP140,transcriptional,0,0,0,0,0,0,1,0,
YY1,SP5,transcriptional,0,0,0,0,0,0,1,0,
YY1,SPIB,transcriptional,0,0,0,0,0,0,1,0,
YY1,SPN,transcriptional,0,0,0,0,0,0,1,0,
YY1,SPNS1,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,SPON2,transcriptional,0,0,0,0,0,0,1,0,
YY1,SPTA1,transcriptional,2,2,1,1,0,0,1,1,12759432;17287852
YY1,SRCAP,transcriptional,0,0,0,0,0,0,1,0,
YY1,SREK1,transcriptional,0,0,0,0,0,0,1,0,
YY1,SRL,transcriptional,0,0,0,0,0,0,1,0,
YY1,SRP68,transcriptional,1,1,0,0,1,1,1,1,22951020
YY1,SRP9,transcriptional,0,0,0,0,0,0,1,0,
